cell_angle	gene_angle	expression
0.5355313351785078	1.3497602939605713	0.2716772
0.5355313351785078	1.414992094039917	0.22657396
0.5355313351785078	1.4737060070037842	0.26080996
0.5355313351785078	1.542611837387085	0.28694606
0.5355313351785078	1.6040899753570557	0.34320027
0.5355313351785078	1.6686322689056396	0.35999864
0.5355313351785078	1.728276014328003	0.39908296
0.5355313351785078	1.7889163494110107	0.49130896
0.5355313351785078	1.853238821029663	0.45576075
0.5355313351785078	1.9198367595672607	0.43239632
0.5355313351785078	1.980355978012085	0.41946673
0.5355313351785078	2.0421578884124756	0.56864065
0.5355313351785078	2.1045191287994385	0.51711386
0.5355313351785078	2.1704089641571045	0.5206476
0.5355313351785078	2.2266242504119873	0.5601742
0.5355313351785078	2.297947645187378	0.57766545
0.5355313351785078	2.358506441116333	0.578577
0.5355313351785078	2.4147870540618896	0.56311935
0.5355313351785078	2.4859201908111572	0.6314256
0.5355313351785078	2.5432288646698	0.52263194
0.5355313351785078	2.606581449508667	0.57902473
0.5355313351785078	2.670215368270874	0.64871246
0.5355313351785078	2.731062650680542	0.7155951
0.5355313351785078	2.7927157878875732	0.5988178
0.5355313351785078	2.8619792461395264	0.66578203
0.5355313351785078	2.922391653060913	0.7128141
0.5355313351785078	2.9931423664093018	0.64074636
0.5355313351785078	3.0448696613311768	0.6408819
0.5355313351785078	3.10886549949646	0.7326802
0.5959515360935717	-3.109478712081909	0.7500278
0.5959515360935717	-3.0473597049713135	0.75352556
0.5959515360935717	-2.985633373260498	0.7663102
0.5959515360935717	-2.9224565029144287	0.7684709
0.5959515360935717	-2.856133222579956	0.79494566
0.5959515360935717	-2.797699213027954	0.8251314
0.5959515360935717	-2.7291858196258545	0.6855704
0.5959515360935717	-2.6618740558624268	0.7462513
0.5959515360935717	-2.602829933166504	0.80320895
0.5959515360935717	-2.5442583560943604	0.8217792
0.5959515360935717	-2.4804086685180664	0.66874725
0.5959515360935717	-2.415600299835205	0.6097937
0.5959515360935717	-2.3584494590759277	0.7961157
0.5959515360935717	-2.2947964668273926	0.6264981
0.5959515360935717	-2.2297050952911377	0.5930712
0.5959515360935717	-2.168456792831421	0.5631227
0.5959515360935717	-2.101581573486328	0.6893331
0.5959515360935717	-2.0458967685699463	0.4333034
0.5959515360935717	-1.9777483940124512	0.45815924
0.5959515360935717	-1.9128226041793823	0.45303687
0.5959515360935717	-1.8519814014434814	0.33806986
0.5959515360935717	-1.7941845655441284	0.2570358
0.5959515360935717	-1.7273229360580444	0.123811424
0.5959515360935717	-1.6651979684829712	0.10266579
0.5959515360935717	-1.6075050830841064	0.19389448
0.5959515360935717	-1.5443035364151	0.16441792
0.5959515360935717	-1.4727277755737305	-0.037369464
0.5959515360935717	-1.4139424562454224	0.020578586
0.5959515360935717	-1.3455209732055664	-0.016413353
0.5959515360935717	-1.2895607948303223	-0.08729463
0.5959515360935717	-1.221773386001587	-0.20563728
0.5959515360935717	-1.164669156074524	-0.20384112
0.5959515360935717	-1.099971055984497	-0.3217716
0.5959515360935717	-1.0343983173370361	-0.25737056
0.5959515360935717	-0.9739236831665039	-0.34302008
0.5959515360935717	-0.9119856357574463	-0.3228204
0.5959515360935717	-0.8440308570861816	-0.5862317
0.5959515360935717	-0.7903368473052979	-0.43633255
0.5959515360935717	-0.7244436740875244	-0.5081691
0.5959515360935717	-0.6612889766693115	-0.406686
0.5959515360935717	-0.595792293548584	-0.31180653
0.5959515360935717	-0.5361325740814209	-0.5804267
0.5959515360935717	-0.47090935707092285	-0.6331556
0.5959515360935717	-0.4109535217285156	-0.5428491
0.5959515360935717	-0.34644317626953125	-0.58948493
0.5959515360935717	-0.2832071781158447	-0.52067053
0.5959515360935717	-0.21805453300476074	-0.5064593
0.5959515360935717	-0.1574387550354004	-0.4930766
0.5959515360935717	-0.08918452262878418	-0.4338014
0.5959515360935717	-0.028408050537109375	-0.55279416
0.5959515360935717	0.024336814880371094	-0.6566274
0.5959515360935717	0.09090685844421387	-0.6433704
0.5959515360935717	0.15960693359375	-0.40998307
0.5959515360935717	0.22107338905334473	-0.35431734
0.5959515360935717	0.2856314182281494	-0.28700504
0.5959515360935717	0.3498544692993164	-0.30522776
0.5959515360935717	0.4086422920227051	-0.22983302
0.5959515360935717	0.47290992736816406	-0.32212576
0.5959515360935717	0.5360541343688965	-0.21939212
0.5959515360935717	0.5956895351409912	-0.174665
0.5959515360935717	0.6555202007293701	-0.20999572
0.5959515360935717	0.7196800708770752	-0.14524734
0.5959515360935717	0.7912805080413818	-0.16924058
0.5959515360935717	0.84893798828125	-0.061511345
0.5959515360935717	0.9053328037261963	-0.05457836
0.5959515360935717	0.9757659435272217	0.0005962727
0.5959515360935717	1.0212981700897217	-0.014550587
0.5959515360935717	1.099482774734497	0.18844815
0.5959515360935717	1.1618053913116455	0.13960214
0.5959515360935717	1.226590871810913	0.17628953
0.5959515360935717	1.294706106185913	0.10323952
0.5959515360935717	1.3497602939605713	0.2307602
0.5959515360935717	1.414992094039917	0.17917894
0.5959515360935717	1.4737060070037842	0.20509711
0.5959515360935717	1.542611837387085	0.23241495
0.5959515360935717	1.6040899753570557	0.29360837
0.5959515360935717	1.6686322689056396	0.31723374
0.5959515360935717	1.728276014328003	0.34230745
0.5959515360935717	1.7889163494110107	0.4791822
0.5959515360935717	1.853238821029663	0.3900707
0.5959515360935717	1.9198367595672607	0.4041304
0.5959515360935717	1.980355978012085	0.37578952
0.5959515360935717	2.0421578884124756	0.5424075
0.5959515360935717	2.1045191287994385	0.4864108
0.5959515360935717	2.1704089641571045	0.49999034
0.5959515360935717	2.2266242504119873	0.54700935
0.5959515360935717	2.297947645187378	0.5497724
0.5959515360935717	2.358506441116333	0.5131905
0.5959515360935717	2.4147870540618896	0.5326203
0.5959515360935717	2.4859201908111572	0.59151334
0.5959515360935717	2.5432288646698	0.5006091
0.5959515360935717	2.606581449508667	0.5909497
0.5959515360935717	2.670215368270874	0.63774955
0.5959515360935717	2.731062650680542	0.6974557
0.5959515360935717	2.7927157878875732	0.60881704
0.5959515360935717	2.8619792461395264	0.67060167
0.5959515360935717	2.922391653060913	0.71001077
0.5959515360935717	2.9931423664093018	0.61094236
0.5959515360935717	3.0448696613311768	0.6372218
0.5959515360935717	3.10886549949646	0.7463745
0.6587874904334461	-3.109478712081909	0.7040243
0.6587874904334461	-3.0473597049713135	0.72738504
0.6587874904334461	-2.985633373260498	0.76628923
0.6587874904334461	-2.9224565029144287	0.70274925
0.6587874904334461	-2.856133222579956	0.74631184
0.6587874904334461	-2.797699213027954	0.8127725
0.6587874904334461	-2.7291858196258545	0.6954459
0.6587874904334461	-2.6618740558624268	0.74330884
0.6587874904334461	-2.602829933166504	0.8179484
0.6587874904334461	-2.5442583560943604	0.8017552
0.6587874904334461	-2.4804086685180664	0.65694946
0.6587874904334461	-2.415600299835205	0.6504046
0.6587874904334461	-2.3584494590759277	0.78387976
0.6587874904334461	-2.2947964668273926	0.65073895
0.6587874904334461	-2.2297050952911377	0.5992984
0.6587874904334461	-2.168456792831421	0.61197114
0.6587874904334461	-2.101581573486328	0.7415535
0.6587874904334461	-2.0458967685699463	0.45166552
0.6587874904334461	-1.9777483940124512	0.49573177
0.6587874904334461	-1.9128226041793823	0.47656485
0.6587874904334461	-1.8519814014434814	0.37119323
0.6587874904334461	-1.7941845655441284	0.30970126
0.6587874904334461	-1.7273229360580444	0.20957433
0.6587874904334461	-1.6651979684829712	0.19421017
0.6587874904334461	-1.6075050830841064	0.27428216
0.6587874904334461	-1.5443035364151	0.21503061
0.6587874904334461	-1.4727277755737305	0.03551442
0.6587874904334461	-1.4139424562454224	0.091352746
0.6587874904334461	-1.3455209732055664	0.06729466
0.6587874904334461	-1.2895607948303223	-0.023322811
0.6587874904334461	-1.221773386001587	-0.10252938
0.6587874904334461	-1.164669156074524	-0.15373747
0.6587874904334461	-1.099971055984497	-0.24494177
0.6587874904334461	-1.0343983173370361	-0.16779348
0.6587874904334461	-0.9739236831665039	-0.24422492
0.6587874904334461	-0.9119856357574463	-0.24578132
0.6587874904334461	-0.8440308570861816	-0.49509877
0.6587874904334461	-0.7903368473052979	-0.34768084
0.6587874904334461	-0.7244436740875244	-0.458466
0.6587874904334461	-0.6612889766693115	-0.36211428
0.6587874904334461	-0.595792293548584	-0.3057311
0.6587874904334461	-0.5361325740814209	-0.53978586
0.6587874904334461	-0.47090935707092285	-0.6008099
0.6587874904334461	-0.4109535217285156	-0.5197129
0.6587874904334461	-0.34644317626953125	-0.55541307
0.6587874904334461	-0.2832071781158447	-0.509134
0.6587874904334461	-0.21805453300476074	-0.5068378
0.6587874904334461	-0.1574387550354004	-0.51015645
0.6587874904334461	-0.08918452262878418	-0.39958575
0.6587874904334461	-0.028408050537109375	-0.5252327
0.6587874904334461	0.024336814880371094	-0.6364626
0.6587874904334461	0.09090685844421387	-0.65296924
0.6587874904334461	0.15960693359375	-0.44645724
0.6587874904334461	0.22107338905334473	-0.3808519
0.6587874904334461	0.2856314182281494	-0.26630437
0.6587874904334461	0.3498544692993164	-0.30239964
0.6587874904334461	0.4086422920227051	-0.25788748
0.6587874904334461	0.47290992736816406	-0.32697365
0.6587874904334461	0.5360541343688965	-0.2644012
0.6587874904334461	0.5956895351409912	-0.18388328
0.6587874904334461	0.6555202007293701	-0.21276878
0.6587874904334461	0.7196800708770752	-0.17192957
0.6587874904334461	0.7912805080413818	-0.14267863
0.6587874904334461	0.84893798828125	-0.09733926
0.6587874904334461	0.9053328037261963	-0.020025523
0.6587874904334461	0.9757659435272217	-0.04933819
0.6587874904334461	1.0212981700897217	-0.028835287
0.6587874904334461	1.099482774734497	0.16823258
0.6587874904334461	1.1618053913116455	0.092008136
0.6587874904334461	1.226590871810913	0.09954089
0.6587874904334461	1.294706106185913	0.08886069
0.6587874904334461	1.3497602939605713	0.15757096
0.6587874904334461	1.414992094039917	0.124524504
0.6587874904334461	1.4737060070037842	0.17038341
0.6587874904334461	1.542611837387085	0.19896021
0.6587874904334461	1.6040899753570557	0.27256703
0.6587874904334461	1.6686322689056396	0.24973637
0.6587874904334461	1.728276014328003	0.2879936
0.6587874904334461	1.7889163494110107	0.4246669
0.6587874904334461	1.853238821029663	0.3743728
0.6587874904334461	1.9198367595672607	0.38519785
0.6587874904334461	1.980355978012085	0.37065417
0.6587874904334461	2.0421578884124756	0.50210273
0.6587874904334461	2.1045191287994385	0.44565797
0.6587874904334461	2.1704089641571045	0.47891444
0.6587874904334461	2.2266242504119873	0.5200131
0.6587874904334461	2.297947645187378	0.5238646
0.6587874904334461	2.358506441116333	0.5166776
0.6587874904334461	2.4147870540618896	0.5073166
0.6587874904334461	2.4859201908111572	0.589797
0.6587874904334461	2.5432288646698	0.47562128
0.6587874904334461	2.606581449508667	0.57072264
0.6587874904334461	2.670215368270874	0.62348235
0.6587874904334461	2.731062650680542	0.6943688
0.6587874904334461	2.7927157878875732	0.58274066
0.6587874904334461	2.8619792461395264	0.6370815
0.6587874904334461	2.922391653060913	0.6544939
0.6587874904334461	2.9931423664093018	0.6039311
0.6587874904334461	3.0448696613311768	0.6300345
0.6587874904334461	3.10886549949646	0.73999953
0.7228956368260513	-3.109478712081909	0.630334
0.7228956368260513	-3.0473597049713135	0.686056
0.7228956368260513	-2.985633373260498	0.7023967
0.7228956368260513	-2.9224565029144287	0.64231527
0.7228956368260513	-2.856133222579956	0.73797786
0.7228956368260513	-2.797699213027954	0.76058525
0.7228956368260513	-2.7291858196258545	0.65496963
0.7228956368260513	-2.6618740558624268	0.6730828
0.7228956368260513	-2.602829933166504	0.7665059
0.7228956368260513	-2.5442583560943604	0.7376125
0.7228956368260513	-2.4804086685180664	0.64710456
0.7228956368260513	-2.415600299835205	0.61015487
0.7228956368260513	-2.3584494590759277	0.7338187
0.7228956368260513	-2.2947964668273926	0.6328713
0.7228956368260513	-2.2297050952911377	0.59199774
0.7228956368260513	-2.168456792831421	0.62422305
0.7228956368260513	-2.101581573486328	0.7257686
0.7228956368260513	-2.0458967685699463	0.4240658
0.7228956368260513	-1.9777483940124512	0.5052374
0.7228956368260513	-1.9128226041793823	0.50351834
0.7228956368260513	-1.8519814014434814	0.38359994
0.7228956368260513	-1.7941845655441284	0.3203381
0.7228956368260513	-1.7273229360580444	0.25039086
0.7228956368260513	-1.6651979684829712	0.2223709
0.7228956368260513	-1.6075050830841064	0.31931952
0.7228956368260513	-1.5443035364151	0.25509968
0.7228956368260513	-1.4727277755737305	0.10724857
0.7228956368260513	-1.4139424562454224	0.16872506
0.7228956368260513	-1.3455209732055664	0.12359656
0.7228956368260513	-1.2895607948303223	0.007155014
0.7228956368260513	-1.221773386001587	-0.01180835
0.7228956368260513	-1.164669156074524	-0.08890884
0.7228956368260513	-1.099971055984497	-0.17952636
0.7228956368260513	-1.0343983173370361	-0.07273824
0.7228956368260513	-0.9739236831665039	-0.19222663
0.7228956368260513	-0.9119856357574463	-0.18708514
0.7228956368260513	-0.8440308570861816	-0.42625806
0.7228956368260513	-0.7903368473052979	-0.31009984
0.7228956368260513	-0.7244436740875244	-0.40375158
0.7228956368260513	-0.6612889766693115	-0.33365113
0.7228956368260513	-0.595792293548584	-0.30055472
0.7228956368260513	-0.5361325740814209	-0.5153445
0.7228956368260513	-0.47090935707092285	-0.56689143
0.7228956368260513	-0.4109535217285156	-0.47137576
0.7228956368260513	-0.34644317626953125	-0.5112079
0.7228956368260513	-0.2832071781158447	-0.46894625
0.7228956368260513	-0.21805453300476074	-0.51246315
0.7228956368260513	-0.1574387550354004	-0.50483084
0.7228956368260513	-0.08918452262878418	-0.43414086
0.7228956368260513	-0.028408050537109375	-0.5242739
0.7228956368260513	0.024336814880371094	-0.6316792
0.7228956368260513	0.09090685844421387	-0.685367
0.7228956368260513	0.15960693359375	-0.45382252
0.7228956368260513	0.22107338905334473	-0.38333914
0.7228956368260513	0.2856314182281494	-0.30660233
0.7228956368260513	0.3498544692993164	-0.31728256
0.7228956368260513	0.4086422920227051	-0.27952126
0.7228956368260513	0.47290992736816406	-0.33789906
0.7228956368260513	0.5360541343688965	-0.31898072
0.7228956368260513	0.5956895351409912	-0.21905318
0.7228956368260513	0.6555202007293701	-0.23528995
0.7228956368260513	0.7196800708770752	-0.23429114
0.7228956368260513	0.7912805080413818	-0.13445295
0.7228956368260513	0.84893798828125	-0.13225241
0.7228956368260513	0.9053328037261963	-0.06502189
0.7228956368260513	0.9757659435272217	-0.099886835
0.7228956368260513	1.0212981700897217	-0.090381235
0.7228956368260513	1.099482774734497	0.15262249
0.7228956368260513	1.1618053913116455	0.03365104
0.7228956368260513	1.226590871810913	0.052036136
0.7228956368260513	1.294706106185913	0.06948832
0.7228956368260513	1.3497602939605713	0.07784575
0.7228956368260513	1.414992094039917	0.06293137
0.7228956368260513	1.4737060070037842	0.1514186
0.7228956368260513	1.542611837387085	0.13864595
0.7228956368260513	1.6040899753570557	0.22896264
0.7228956368260513	1.6686322689056396	0.16658728
0.7228956368260513	1.728276014328003	0.2604075
0.7228956368260513	1.7889163494110107	0.35956314
0.7228956368260513	1.853238821029663	0.3820592
0.7228956368260513	1.9198367595672607	0.351194
0.7228956368260513	1.980355978012085	0.34971717
0.7228956368260513	2.0421578884124756	0.43912536
0.7228956368260513	2.1045191287994385	0.39519864
0.7228956368260513	2.1704089641571045	0.42586476
0.7228956368260513	2.2266242504119873	0.47130328
0.7228956368260513	2.297947645187378	0.48975956
0.7228956368260513	2.358506441116333	0.48162687
0.7228956368260513	2.4147870540618896	0.44407842
0.7228956368260513	2.4859201908111572	0.543929
0.7228956368260513	2.5432288646698	0.41707826
0.7228956368260513	2.606581449508667	0.5149038
0.7228956368260513	2.670215368270874	0.5536734
0.7228956368260513	2.731062650680542	0.66047704
0.7228956368260513	2.7927157878875732	0.55765873
0.7228956368260513	2.8619792461395264	0.60053355
0.7228956368260513	2.922391653060913	0.5773654
0.7228956368260513	2.9931423664093018	0.5527761
0.7228956368260513	3.0448696613311768	0.57652426
0.7228956368260513	3.10886549949646	0.6731814
0.7847201225839142	-3.109478712081909	0.55656254
0.7847201225839142	-3.0473597049713135	0.63841647
0.7847201225839142	-2.985633373260498	0.64813834
0.7847201225839142	-2.9224565029144287	0.6092367
0.7847201225839142	-2.856133222579956	0.7129431
0.7847201225839142	-2.797699213027954	0.7144885
0.7847201225839142	-2.7291858196258545	0.60499346
0.7847201225839142	-2.6618740558624268	0.65062076
0.7847201225839142	-2.602829933166504	0.74499923
0.7847201225839142	-2.5442583560943604	0.7405357
0.7847201225839142	-2.4804086685180664	0.6157707
0.7847201225839142	-2.415600299835205	0.5664764
0.7847201225839142	-2.3584494590759277	0.73466223
0.7847201225839142	-2.2947964668273926	0.6481443
0.7847201225839142	-2.2297050952911377	0.6104106
0.7847201225839142	-2.168456792831421	0.6186043
0.7847201225839142	-2.101581573486328	0.70988566
0.7847201225839142	-2.0458967685699463	0.42963147
0.7847201225839142	-1.9777483940124512	0.5240191
0.7847201225839142	-1.9128226041793823	0.51964474
0.7847201225839142	-1.8519814014434814	0.37647313
0.7847201225839142	-1.7941845655441284	0.34797576
0.7847201225839142	-1.7273229360580444	0.26911438
0.7847201225839142	-1.6651979684829712	0.2770788
0.7847201225839142	-1.6075050830841064	0.32533145
0.7847201225839142	-1.5443035364151	0.26545513
0.7847201225839142	-1.4727277755737305	0.16354042
0.7847201225839142	-1.4139424562454224	0.20069128
0.7847201225839142	-1.3455209732055664	0.15781194
0.7847201225839142	-1.2895607948303223	0.027980948
0.7847201225839142	-1.221773386001587	0.02008341
0.7847201225839142	-1.164669156074524	-0.058623184
0.7847201225839142	-1.099971055984497	-0.17383458
0.7847201225839142	-1.0343983173370361	-0.07327576
0.7847201225839142	-0.9739236831665039	-0.17701834
0.7847201225839142	-0.9119856357574463	-0.15288983
0.7847201225839142	-0.8440308570861816	-0.38308814
0.7847201225839142	-0.7903368473052979	-0.27622595
0.7847201225839142	-0.7244436740875244	-0.37825888
0.7847201225839142	-0.6612889766693115	-0.31162798
0.7847201225839142	-0.595792293548584	-0.31989443
0.7847201225839142	-0.5361325740814209	-0.5191113
0.7847201225839142	-0.47090935707092285	-0.53065455
0.7847201225839142	-0.4109535217285156	-0.46076274
0.7847201225839142	-0.34644317626953125	-0.5173709
0.7847201225839142	-0.2832071781158447	-0.46547848
0.7847201225839142	-0.21805453300476074	-0.5166459
0.7847201225839142	-0.1574387550354004	-0.4951168
0.7847201225839142	-0.08918452262878418	-0.43924782
0.7847201225839142	-0.028408050537109375	-0.5231255
0.7847201225839142	0.024336814880371094	-0.64681804
0.7847201225839142	0.09090685844421387	-0.6661327
0.7847201225839142	0.15960693359375	-0.42881894
0.7847201225839142	0.22107338905334473	-0.40906978
0.7847201225839142	0.2856314182281494	-0.3644762
0.7847201225839142	0.3498544692993164	-0.37253803
0.7847201225839142	0.4086422920227051	-0.31078377
0.7847201225839142	0.47290992736816406	-0.3905013
0.7847201225839142	0.5360541343688965	-0.3361322
0.7847201225839142	0.5956895351409912	-0.2622645
0.7847201225839142	0.6555202007293701	-0.29738554
0.7847201225839142	0.7196800708770752	-0.28258166
0.7847201225839142	0.7912805080413818	-0.17798455
0.7847201225839142	0.84893798828125	-0.1782233
0.7847201225839142	0.9053328037261963	-0.14176907
0.7847201225839142	0.9757659435272217	-0.17469287
0.7847201225839142	1.0212981700897217	-0.15487953
0.7847201225839142	1.099482774734497	0.035419222
0.7847201225839142	1.1618053913116455	0.008672783
0.7847201225839142	1.226590871810913	-0.021904165
0.7847201225839142	1.294706106185913	-0.007138212
0.7847201225839142	1.3497602939605713	-0.021317331
0.7847201225839142	1.414992094039917	0.016345538
0.7847201225839142	1.4737060070037842	0.09773433
0.7847201225839142	1.542611837387085	0.061286885
0.7847201225839142	1.6040899753570557	0.14028272
0.7847201225839142	1.6686322689056396	0.11624028
0.7847201225839142	1.728276014328003	0.21394682
0.7847201225839142	1.7889163494110107	0.27785754
0.7847201225839142	1.853238821029663	0.3078673
0.7847201225839142	1.9198367595672607	0.25822228
0.7847201225839142	1.980355978012085	0.28799698
0.7847201225839142	2.0421578884124756	0.3656068
0.7847201225839142	2.1045191287994385	0.32053608
0.7847201225839142	2.1704089641571045	0.37419385
0.7847201225839142	2.2266242504119873	0.4282234
0.7847201225839142	2.297947645187378	0.41926795
0.7847201225839142	2.358506441116333	0.40424368
0.7847201225839142	2.4147870540618896	0.38956672
0.7847201225839142	2.4859201908111572	0.47646716
0.7847201225839142	2.5432288646698	0.37567306
0.7847201225839142	2.606581449508667	0.49093282
0.7847201225839142	2.670215368270874	0.52300566
0.7847201225839142	2.731062650680542	0.63849276
0.7847201225839142	2.7927157878875732	0.51488453
0.7847201225839142	2.8619792461395264	0.5616577
0.7847201225839142	2.922391653060913	0.57241285
0.7847201225839142	2.9931423664093018	0.52163196
0.7847201225839142	3.0448696613311768	0.54965776
0.7847201225839142	3.10886549949646	0.6426893
0.8474450231063324	-3.109478712081909	0.5321104
0.8474450231063324	-3.0473597049713135	0.58825713
0.8474450231063324	-2.985633373260498	0.610695
0.8474450231063324	-2.9224565029144287	0.5613303
0.8474450231063324	-2.856133222579956	0.6741036
0.8474450231063324	-2.797699213027954	0.68196803
0.8474450231063324	-2.7291858196258545	0.5594454
0.8474450231063324	-2.6618740558624268	0.6079897
0.8474450231063324	-2.602829933166504	0.73110265
0.8474450231063324	-2.5442583560943604	0.72788274
0.8474450231063324	-2.4804086685180664	0.58602375
0.8474450231063324	-2.415600299835205	0.57193834
0.8474450231063324	-2.3584494590759277	0.6925815
0.8474450231063324	-2.2947964668273926	0.63852507
0.8474450231063324	-2.2297050952911377	0.60105526
0.8474450231063324	-2.168456792831421	0.594665
0.8474450231063324	-2.101581573486328	0.67213833
0.8474450231063324	-2.0458967685699463	0.44664264
0.8474450231063324	-1.9777483940124512	0.5339697
0.8474450231063324	-1.9128226041793823	0.5342585
0.8474450231063324	-1.8519814014434814	0.35939357
0.8474450231063324	-1.7941845655441284	0.3585559
0.8474450231063324	-1.7273229360580444	0.30195832
0.8474450231063324	-1.6651979684829712	0.3201385
0.8474450231063324	-1.6075050830841064	0.33835983
0.8474450231063324	-1.5443035364151	0.29594374
0.8474450231063324	-1.4727277755737305	0.17454728
0.8474450231063324	-1.4139424562454224	0.21624205
0.8474450231063324	-1.3455209732055664	0.16921037
0.8474450231063324	-1.2895607948303223	0.07295894
0.8474450231063324	-1.221773386001587	0.050497502
0.8474450231063324	-1.164669156074524	-0.028518008
0.8474450231063324	-1.099971055984497	-0.12525025
0.8474450231063324	-1.0343983173370361	-0.049626224
0.8474450231063324	-0.9739236831665039	-0.17691363
0.8474450231063324	-0.9119856357574463	-0.14365096
0.8474450231063324	-0.8440308570861816	-0.34567377
0.8474450231063324	-0.7903368473052979	-0.27018163
0.8474450231063324	-0.7244436740875244	-0.3509309
0.8474450231063324	-0.6612889766693115	-0.30340362
0.8474450231063324	-0.595792293548584	-0.29859352
0.8474450231063324	-0.5361325740814209	-0.4676539
0.8474450231063324	-0.47090935707092285	-0.51727283
0.8474450231063324	-0.4109535217285156	-0.45042667
0.8474450231063324	-0.34644317626953125	-0.49762854
0.8474450231063324	-0.2832071781158447	-0.47287068
0.8474450231063324	-0.21805453300476074	-0.5385185
0.8474450231063324	-0.1574387550354004	-0.48156196
0.8474450231063324	-0.08918452262878418	-0.4623818
0.8474450231063324	-0.028408050537109375	-0.52954817
0.8474450231063324	0.024336814880371094	-0.64677566
0.8474450231063324	0.09090685844421387	-0.64612216
0.8474450231063324	0.15960693359375	-0.45052597
0.8474450231063324	0.22107338905334473	-0.4471258
0.8474450231063324	0.2856314182281494	-0.40848637
0.8474450231063324	0.3498544692993164	-0.42416346
0.8474450231063324	0.4086422920227051	-0.34335068
0.8474450231063324	0.47290992736816406	-0.42826262
0.8474450231063324	0.5360541343688965	-0.37087357
0.8474450231063324	0.5956895351409912	-0.28845397
0.8474450231063324	0.6555202007293701	-0.35321152
0.8474450231063324	0.7196800708770752	-0.32257828
0.8474450231063324	0.7912805080413818	-0.25294775
0.8474450231063324	0.84893798828125	-0.23056552
0.8474450231063324	0.9053328037261963	-0.15160476
0.8474450231063324	0.9757659435272217	-0.2308069
0.8474450231063324	1.0212981700897217	-0.19763948
0.8474450231063324	1.099482774734497	-0.038137246
0.8474450231063324	1.1618053913116455	-0.027559584
0.8474450231063324	1.226590871810913	-0.057434034
0.8474450231063324	1.294706106185913	-0.08107291
0.8474450231063324	1.3497602939605713	-0.0607877
0.8474450231063324	1.414992094039917	-0.01866689
0.8474450231063324	1.4737060070037842	0.04552566
0.8474450231063324	1.542611837387085	0.039354075
0.8474450231063324	1.6040899753570557	0.11552145
0.8474450231063324	1.6686322689056396	0.07327425
0.8474450231063324	1.728276014328003	0.18830532
0.8474450231063324	1.7889163494110107	0.21937436
0.8474450231063324	1.853238821029663	0.2433519
0.8474450231063324	1.9198367595672607	0.2337443
0.8474450231063324	1.980355978012085	0.23125844
0.8474450231063324	2.0421578884124756	0.30596048
0.8474450231063324	2.1045191287994385	0.2781907
0.8474450231063324	2.1704089641571045	0.3304863
0.8474450231063324	2.2266242504119873	0.37659058
0.8474450231063324	2.297947645187378	0.3800742
0.8474450231063324	2.358506441116333	0.36452326
0.8474450231063324	2.4147870540618896	0.345416
0.8474450231063324	2.4859201908111572	0.41166466
0.8474450231063324	2.5432288646698	0.3490738
0.8474450231063324	2.606581449508667	0.45508412
0.8474450231063324	2.670215368270874	0.49009255
0.8474450231063324	2.731062650680542	0.59133625
0.8474450231063324	2.7927157878875732	0.47114977
0.8474450231063324	2.8619792461395264	0.50974953
0.8474450231063324	2.922391653060913	0.5342459
0.8474450231063324	2.9931423664093018	0.4872903
0.8474450231063324	3.0448696613311768	0.5153441
0.8474450231063324	3.10886549949646	0.61362255
0.9108088159742609	-3.109478712081909	0.47459355
0.9108088159742609	-3.0473597049713135	0.5411524
0.9108088159742609	-2.985633373260498	0.5598745
0.9108088159742609	-2.9224565029144287	0.52382976
0.9108088159742609	-2.856133222579956	0.66263574
0.9108088159742609	-2.797699213027954	0.6447896
0.9108088159742609	-2.7291858196258545	0.5436374
0.9108088159742609	-2.6618740558624268	0.6152498
0.9108088159742609	-2.602829933166504	0.6970283
0.9108088159742609	-2.5442583560943604	0.7239669
0.9108088159742609	-2.4804086685180664	0.554762
0.9108088159742609	-2.415600299835205	0.58087605
0.9108088159742609	-2.3584494590759277	0.6798216
0.9108088159742609	-2.2947964668273926	0.62518394
0.9108088159742609	-2.2297050952911377	0.5991204
0.9108088159742609	-2.168456792831421	0.59955615
0.9108088159742609	-2.101581573486328	0.66358864
0.9108088159742609	-2.0458967685699463	0.4240219
0.9108088159742609	-1.9777483940124512	0.5343215
0.9108088159742609	-1.9128226041793823	0.53229153
0.9108088159742609	-1.8519814014434814	0.3567837
0.9108088159742609	-1.7941845655441284	0.35143775
0.9108088159742609	-1.7273229360580444	0.30623093
0.9108088159742609	-1.6651979684829712	0.34690553
0.9108088159742609	-1.6075050830841064	0.35942563
0.9108088159742609	-1.5443035364151	0.300699
0.9108088159742609	-1.4727277755737305	0.17886527
0.9108088159742609	-1.4139424562454224	0.2342094
0.9108088159742609	-1.3455209732055664	0.17520612
0.9108088159742609	-1.2895607948303223	0.09578636
0.9108088159742609	-1.221773386001587	0.075580075
0.9108088159742609	-1.164669156074524	-0.007998867
0.9108088159742609	-1.099971055984497	-0.14580686
0.9108088159742609	-1.0343983173370361	-0.07242436
0.9108088159742609	-0.9739236831665039	-0.22330533
0.9108088159742609	-0.9119856357574463	-0.18378003
0.9108088159742609	-0.8440308570861816	-0.36533234
0.9108088159742609	-0.7903368473052979	-0.2832233
0.9108088159742609	-0.7244436740875244	-0.3636637
0.9108088159742609	-0.6612889766693115	-0.32525676
0.9108088159742609	-0.595792293548584	-0.3642789
